pitch_accel	pitch angle	motor0	motor1	motor2	motor3
-28.044056	-2032.442284	1037	1562	1037	1562
-24.009153	-2030.108070	1047	1552	1047	1552
-16.309130	-2024.059296	1066	1533	1066	1533
-14.696927	-2017.175102	1071	1528	1071	1528
-21.317965	-2013.709259	1055	1544	1055	1544
-28.893461	-2014.568138	1033	1566	1033	1566
-25.610350	-2012.779808	1046	1553	1046	1553
-19.374840	-2007.328415	1065	1534	1065	1534
-25.338062	-2005.155945	1049	1550	1049	1550
-20.630682	-2000.036812	1065	1534	1065	1534
-25.705629	-1998.031235	1049	1550	1049	1550
-26.308725	-1996.686745	1046	1553	1046	1553
-20.655188	-1991.889381	1064	1535	1064	1535
-26.609398	-1989.438820	1053	1546	1053	1546
-25.283140	-1986.137390	1057	1542	1057	1542
-17.505161	-1978.374672	1081	1518	1081	1518
-20.804106	-1968.212318	1094	1505	1094	1505
-26.902983	-1964.152527	1064	1535	1064	1535
-20.669691	-1957.093430	1080	1519	1080	1519
-21.046425	-1950.423241	1079	1520	1079	1520
-23.017357	-1944.414330	1076	1523	1076	1523
-23.748926	-1938.771820	1075	1524	1075	1524
-21.170311	-1928.184128	1101	1498	1101	1498
-19.186773	-1916.243744	1110	1489	1110	1489
-24.502836	-1906.766319	1099	1500	1099	1500
-19.785536	-1895.497894	1109	1490	1109	1490
-21.220434	-1884.172058	1111	1488	1111	1488
-14.103037	-1869.086075	1131	1468	1131	1468
-18.722773	-1855.613708	1125	1474	1125	1474
-26.270311	-1845.372581	1110	1489	1110	1489
-19.797531	-1831.178093	1132	1467	1132	1467
-17.913692	-1814.761734	1145	1454	1145	1454
-21.097645	-1799.450111	1142	1457	1142	1457
-20.234573	-1781.813049	1156	1443	1156	1443
-17.650341	-1763.288307	1162	1437	1162	1437
-24.621128	-1746.925926	1154	1445	1154	1445
-20.241810	-1728.523064	1166	1433	1166	1433
-21.071899	-1708.752632	1176	1423	1176	1423
-15.478368	-1686.047745	1193	1406	1193	1406
-19.062931	-1664.147568	1192	1407	1192	1407
-16.720325	-1639.345932	1210	1389	1210	1389
-31.571873	-1621.527100	1177	1422	1177	1422
-19.654358	-1598.483562	1206	1393	1206	1393
-31.900896	-1581.276321	1180	1420	1180	1420
-10.744595	-1551.906013	1244	1355	1244	1355
-32.304768	-1532.774162	1195	1404	1195	1404
-13.083159	-1503.580189	1249	1350	1249	1350
-25.465521	-1482.031059	1214	1385	1214	1385
-20.829956	-1458.185863	1229	1370	1229	1370
-20.501608	-1429.858494	1255	1344	1255	1344
-13.173674	-1400.616932	1263	1336	1263	1336
-25.657446	-1377.363682	1236	1363	1236	1363
6.257408	-1336.723137	1328	1271	1328	1271
-22.506371	-1310.471725	1260	1339	1260	1339
0.793661	-1271.071911	1331	1268	1331	1268
0.310523	-1231.574345	1336	1263	1336	1263
0.322691	-1175.240231	1428	1171	1428	1171
-14.581368	-1137.921524	1338	1261	1338	1261
-24.034697	-1113.506317	1276	1323	1276	1323
3.699823	-1073.837757	1358	1241	1358	1241
-27.006191	-1050.294685	1280	1319	1280	1319
-19.936501	-1022.380543	1306	1293	1306	1293
4.567215	-981.593323	1375	1224	1375	1224
-12.681583	-949.369907	1337	1262	1337	1262
-27.105303	-899.812508	1430	1169	1430	1169
-18.493101	-870.521164	1332	1267	1332	1267
-10.988334	-827.567101	1406	1193	1406	1193
-27.980583	-790.383816	1382	1217	1382	1217
-14.031440	-756.014204	1373	1226	1373	1226
7.460211	-715.229607	1410	1189	1410	1189
7.369002	-660.280275	1488	1111	1488	1111
-22.430635	-635.719824	1339	1260	1339	1260
-4.372919	-602.647877	1386	1213	1386	1213
-3.459648	-568.311453	1397	1202	1397	1202
-12.754932	-541.025448	1365	1234	1365	1234
-3.593361	-508.842278	1394	1205	1394	1205
2.348469	-474.587870	1409	1190	1409	1190
14.756030	-433.205318	1450	1149	1450	1149
-7.688012	-403.504896	1395	1204	1395	1204
-5.737782	-373.094535	1403	1196	1403	1196
-13.553461	-348.667765	1376	1223	1376	1223
9.187882	-311.936545	1442	1157	1442	1157
-5.099742	-283.281732	1406	1193	1406	1193
-2.692652	-252.605367	1420	1179	1420	1179
2.482175	-220.160627	1433	1166	1433	1166
-11.558844	-194.733119	1401	1198	1401	1198
-7.962665	-168.616045	1408	1191	1408	1191
0.008253	-139.767289	1425	1174	1425	1174
7.899789	-104.365325	1463	1136	1463	1136
-3.798564	-77.023953	1426	1173	1426	1173
0.993735	-47.767985	1439	1160	1439	1160
-5.778891	-21.846084	1426	1173	1426	1173
14.277917	15.187159	1486	1113	1486	1113
-12.591323	36.874533	1413	1186	1413	1186
7.037114	68.890125	1468	1131	1468	1131
-9.763586	89.963597	1416	1183	1416	1183
13.278562	123.627138	1484	1115	1484	1115
12.548970	174.062371	1574	1025	1574	1025
-7.710531	195.828950	1434	1165	1434	1165
15.852516	229.464149	1497	1102	1497	1102
13.238912	264.483094	1509	1090	1509	1090
14.399589	298.245001	1507	1092	1507	1092
-21.458754	311.534834	1406	1193	1406	1193
26.973928	368.418884	1631	968	1631	968
-10.641175	388.882327	1452	1147	1452	1147
3.199490	413.407946	1476	1123	1476	1123
13.716441	447.966623	1530	1069	1530	1069
-15.326788	460.777998	1423	1176	1423	1176
6.564719	482.840014	1472	1127	1472	1127
-6.581309	497.027349	1435	1164	1435	1164
24.432899	528.298903	1524	1075	1524	1075
15.297546	555.350780	1507	1092	1507	1092
20.779762	585.249329	1525	1074	1525	1074
-1.776928	602.965736	1466	1133	1466	1133
8.915424	622.649765	1479	1120	1479	1120
-15.036603	629.497433	1416	1183	1416	1183
14.160508	649.527931	1484	1115	1484	1115
-16.495001	651.369047	1393	1206	1393	1206
21.826881	672.966003	1495	1104	1495	1104
23.126648	695.963526	1505	1094	1505	1094
18.881245	717.690277	1501	1098	1501	1098
5.703094	731.857586	1465	1134	1465	1134
16.319363	749.040794	1483	1116	1483	1116
-3.443573	754.628086	1426	1173	1426	1173
-10.304600	754.778528	1399	1200	1399	1200
-6.821804	755.839920	1403	1196	1403	1196
4.502566	761.042500	1425	1174	1425	1174
22.574453	775.342131	1472	1127	1472	1127
22.893681	789.417076	1472	1127	1472	1127
18.302540	803.187752	1473	1126	1473	1126
6.126387	810.886860	1443	1156	1443	1156
14.359216	820.775509	1456	1143	1456	1143
-2.817439	820.221043	1404	1195	1404	1195
-15.466307	812.272739	1366	1233	1366	1233
-16.559607	800.575829	1345	1254	1345	1254
18.268557	804.809380	1425	1174	1425	1174
-6.165704	796.480942	1362	1237	1362	1237
25.484152	805.915165	1451	1148	1451	1148
23.141434	816.702843	1460	1139	1460	1139
7.915020	813.659286	1390	1209	1390	1209
22.608891	817.543030	1425	1174	1425	1174
25.696129	823.594570	1437	1162	1437	1162
25.988533	831.911850	1449	1150	1449	1150
27.177589	839.747524	1448	1151	1448	1151
3.300591	834.806347	1384	1215	1384	1215
28.690136	832.980537	1399	1200	1399	1200
24.590242	836.010075	1423	1176	1423	1176
18.696341	825.972557	1357	1242	1357	1242
3.152146	817.281914	1363	1236	1363	1236
5.639386	809.707355	1367	1232	1367	1232
-5.938208	793.587780	1322	1277	1322	1277
28.741756	795.484209	1413	1186	1413	1186
16.535532	786.706257	1358	1241	1358	1241
-2.340094	772.897005	1331	1268	1331	1268
8.970013	764.136171	1355	1244	1355	1244
28.240187	765.885305	1408	1191	1408	1191
21.369141	764.512873	1392	1207	1392	1207
6.342831	757.131147	1361	1238	1361	1238
-0.424888	744.505262	1333	1266	1333	1266
10.419211	736.982584	1358	1241	1358	1241
26.077427	737.136841	1396	1203	1396	1203
17.611788	733.460569	1377	1222	1377	1222
8.467305	726.500797	1359	1240	1359	1240
2.671879	714.165545	1331	1268	1331	1268
21.914986	712.761068	1385	1214	1385	1214
7.822665	704.470444	1350	1249	1350	1249
1.514892	692.961454	1332	1267	1332	1267
-0.691005	679.321575	1320	1279	1320	1279
13.753044	673.224401	1357	1242	1357	1242
14.684741	667.104101	1356	1243	1356	1243
4.040554	655.864096	1329	1270	1329	1270
10.323662	647.438097	1342	1257	1342	1257
12.762463	640.493107	1348	1251	1348	1251
14.294125	634.021473	1350	1249	1350	1249
-5.977418	617.403507	1297	1302	1297	1302
-0.597117	603.410530	1308	1291	1308	1291
14.149577	596.807241	1344	1255	1344	1255
9.249736	588.730001	1336	1263	1336	1263
-1.160338	566.115618	1260	1339	1260	1339
8.245521	555.990839	1321	1278	1321	1278
2.161756	543.182230	1306	1293	1306	1293
2.940957	529.660654	1301	1298	1301	1298
10.779706	520.835733	1323	1276	1323	1276
-3.048375	505.339909	1288	1311	1288	1311
4.982739	489.690256	1285	1314	1285	1314
-5.455979	467.712831	1251	1348	1251	1348
0.695338	450.545263	1272	1327	1272	1327
1.602494	436.316681	1285	1314	1285	1314
1.901996	423.774052	1292	1307	1292	1307
-1.532305	408.935642	1279	1320	1279	1320
0.380292	394.326854	1278	1321	1278	1321
-8.058436	374.885607	1251	1348	1251	1348
-8.353098	356.646919	1255	1344	1255	1344
13.046811	348.550034	1304	1295	1304	1295
-12.794224	326.847720	1234	1365	1234	1365
1.204582	313.000798	1271	1328	1271	1328
-3.492832	296.534181	1256	1343	1256	1343
-3.046538	279.272175	1250	1349	1250	1349
18.207998	276.439524	1321	1278	1321	1278
-16.256903	253.354073	1217	1382	1217	1382
12.991636	246.912146	1300	1299	1300	1299
-3.442699	230.979872	1250	1349	1250	1349
-8.539903	211.260200	1229	1370	1229	1370
7.137297	202.618361	1283	1316	1283	1316
-15.981595	180.174744	1211	1388	1211	1388
18.535030	175.804067	1301	1298	1301	1298
23.317810	176.956940	1328	1271	1328	1271
-31.437307	145.971966	1164	1435	1164	1435
21.433533	143.208551	1304	1295	1304	1295
23.048603	142.877066	1316	1283	1316	1283
-36.884560	108.798099	1144	1455	1144	1455
23.878714	109.611011	1318	1281	1318	1281
13.650259	104.549146	1288	1311	1288	1311
-25.781033	77.306545	1174	1425	1174	1425
26.382324	79.519731	1321	1278	1321	1278
2.423831	69.900703	1261	1338	1261	1338
-22.888157	45.829499	1185	1414	1185	1414
28.137316	48.270166	1318	1281	1318	1281
8.929716	43.554756	1282	1317	1282	1317
-32.435986	14.856029	1158	1441	1158	1441
31.208981	12.381623	1289	1310	1289	1310
24.989275	14.341183	1311	1288	1311	1288
28.458214	20.632656	1334	1265	1334	1265
-24.105288	-1.106577	1191	1408	1191	1408
26.213594	3.553288	1323	1276	1323	1276
15.355264	3.922419	1302	1297	1302	1297
-33.569759	-24.563986	1154	1445	1154	1445
-8.943036	-39.557838	1220	1379	1220	1379
11.524481	-49.328521	1244	1355	1244	1355
15.647570	-48.686969	1296	1303	1296	1303
-13.833926	-59.622961	1237	1362	1237	1362
-36.012474	-85.143554	1161	1438	1161	1438
37.177410	-68.381661	1374	1225	1374	1225
-31.338789	-87.676394	1192	1407	1192	1407
-20.781975	-102.588153	1212	1387	1212	1387
4.284024	-104.820609	1275	1324	1275	1324
15.817770	-95.344728	1334	1265	1334	1265
-22.243288	-108.791220	1218	1381	1218	1381
9.883945	-105.056214	1304	1295	1304	1295
9.355388	-99.116570	1316	1283	1316	1283
3.012266	-95.238626	1306	1293	1306	1293
-38.482090	-116.920292	1176	1423	1176	1423
-7.295465	-118.766594	1275	1324	1275	1324
16.923000	-105.812657	1350	1249	1350	1249
-20.860281	-113.767481	1245	1354	1245	1354
-20.053040	-122.571015	1240	1359	1240	1359
19.195887	-108.913326	1353	1246	1353	1246
20.155317	-94.906557	1357	1242	1357	1242
-33.888371	-111.162233	1204	1395	1204	1395
37.887783	-87.162709	1408	1191	1408	1191
16.568409	-73.909169	1356	1243	1356	1243
-28.533859	-87.158477	1222	1377	1222	1377
33.453499	-64.893639	1402	1197	1402	1197
14.245246	-50.732100	1364	1235	1364	1235
-28.690281	-63.241494	1229	1370	1229	1370
35.194553	-39.481372	1413	1186	1413	1186
8.049507	-28.983444	1348	1251	1348	1251
-19.546114	-36.326534	1258	1341	1258	1341
16.280174	-23.129478	1362	1237	1362	1237
-7.236014	-22.395709	1300	1299	1300	1299
0.285002	-19.188966	1313	1286	1313	1286
-6.745413	-19.567381	1295	1304	1295	1304
30.046598	0.255243	1398	1201	1398	1201
-24.253845	-10.146309	1246	1353	1246	1353
23.233175	4.909818	1375	1224	1375	1224
7.567899	12.055734	1337	1262	1337	1262
-16.403271	4.735444	1264	1335	1264	1335
11.086533	13.504820	1345	1254	1345	1254
13.024935	23.566917	1353	1246	1353	1246
-20.539351	16.349301	1266	1333	1266	1333
-17.575949	7.500529	1256	1343	1256	1343
5.509639	12.959801	1328	1271	1328	1271
-15.842283	4.409556	1257	1342	1257	1342
4.703052	6.065530	1309	1290	1309	1290
-7.868593	2.546487	1282	1317	1282	1317
2.230453	4.159885	1308	1291	1308	1291
-9.201499	-0.089014	1278	1321	1278	1321
-2.181539	-1.882066	1290	1309	1290	1309
7.631158	1.268426	1315	1284	1315	1284
-19.391403	-10.072238	1242	1357	1242	1357
15.551650	-3.543048	1332	1267	1332	1267
1.709264	-3.119363	1301	1298	1301	1298
-15.546060	-12.871739	1249	1350	1249	1350
11.198827	-8.385688	1321	1278	1321	1278
-17.071815	-18.318163	1248	1351	1248	1351
12.708711	-14.557913	1316	1283	1316	1283
23.789892	-2.565841	1359	1240	1359	1240
-19.568253	-15.335788	1234	1365	1234	1365
20.612591	-5.411019	1348	1251	1348	1251
3.420450	-5.256639	1300	1299	1300	1299
-12.492491	-14.563411	1251	1348	1251	1348
7.778548	-10.541653	1318	1281	1318	1281
-15.771935	-21.901886	1240	1359	1240	1359
7.646457	-20.593852	1303	1296	1303	1296
-8.415340	-26.149485	1268	1331	1268	1331
-20.591627	-39.094687	1230	1369	1230	1369
17.677877	-31.324387	1334	1265	1334	1265
-14.631776	-40.999085	1246	1353	1246	1353
-2.750376	-44.933408	1274	1325	1274	1325
6.620631	-41.843438	1309	1290	1309	1290
-6.980517	-46.712941	1269	1330	1269	1330
8.343728	-42.639074	1314	1285	1314	1285
-7.603674	-47.077212	1271	1328	1271	1328
-2.997856	-49.189362	1283	1316	1283	1316
7.654469	-45.900056	1310	1289	1310	1289
2.683529	-43.661317	1305	1294	1305	1294
2.233938	-42.868915	1298	1301	1298	1301
0.403241	-41.970092	1299	1300	1299	1300
9.563122	-35.562670	1327	1272	1327	1272
-8.002586	-37.944818	1283	1316	1283	1316
6.331341	-34.009734	1315	1284	1315	1284
14.682673	-23.266850	1350	1249	1350	1249
-9.328694	-27.270487	1276	1323	1276	1323
9.749882	-21.235929	1327	1272	1327	1272
12.150311	-11.706509	1346	1253	1346	1253
-11.868511	-17.234641	1270	1329	1270	1329
11.521605	-9.817037	1335	1264	1335	1264
13.364701	-0.579638	1346	1253	1346	1253
-9.898118	-4.894201	1277	1322	1277	1322
16.031494	5.898606	1354	1245	1354	1245
-8.340055	3.567157	1288	1311	1288	1311
-0.138251	4.894770	1307	1292	1307	1292
4.701127	11.463857	1334	1265	1334	1265
-18.761963	1.701389	1251	1348	1251	1348
20.077311	13.470331	1360	1239	1360	1239
-23.810062	3.700665	1251	1348	1251	1348
-10.470569	-1.518205	1273	1326	1273	1326
16.452375	11.806286	1368	1231	1368	1231
-17.381128	3.612794	1259	1340	1259	1340
4.424932	7.631566	1321	1278	1321	1278
-12.254423	2.982059	1277	1322	1277	1322
-16.669014	-5.083019	1259	1340	1259	1340
15.652933	5.841647	1355	1244	1355	1244
-17.112026	-1.447548	1263	1336	1263	1336
-1.211169	-1.389111	1300	1299	1300	1299
4.905886	3.746843	1326	1273	1326	1273
-8.274424	0.077103	1281	1318	1281	1318
22.236174	14.413545	1373	1226	1373	1226
-18.316500	7.035483	1264	1335	1264	1335
6.347734	11.471064	1323	1276	1323	1276
14.688456	20.219260	1346	1253	1346	1253
-17.888035	10.670979	1253	1346	1253	1346
4.501088	13.609996	1316	1283	1316	1283
-6.593554	12.888928	1298	1301	1298	1301
-2.257479	13.518600	1304	1295	1304	1295
-6.726340	8.783400	1277	1322	1277	1322
14.515343	18.247090	1349	1250	1349	1250
-18.744406	8.185553	1250	1349	1250	1349
16.235254	16.030000	1341	1258	1341	1258
7.929359	20.966762	1327	1272	1327	1272
-21.934931	11.105981	1252	1347	1252	1347
-16.829458	0.184050	1245	1354	1245	1354
7.678899	2.689984	1312	1287	1312	1287
-11.631355	-3.154473	1270	1329	1270	1329
-11.549067	-11.945810	1254	1345	1254	1345
11.520915	-6.162020	1328	1271	1328	1271
-14.401222	-15.172088	1253	1346	1253	1346
-11.049910	-22.702934	1259	1340	1259	1340
8.192137	-17.558892	1323	1276	1323	1276
-17.683052	-29.038250	1238	1361	1238	1361
15.896275	-20.867425	1338	1261	1338	1261
-19.853527	-31.336653	1243	1356	1243	1356
13.903481	-26.611865	1320	1279	1320	1279
25.515869	-12.227169	1370	1229	1370	1229
-19.830406	-23.607744	1240	1359	1240	1359
17.947029	-15.843630	1336	1263	1336	1263
18.086950	-5.569055	1350	1249	1350	1249
-27.941101	-22.521266	1212	1387	1212	1387
30.454432	-7.075185	1376	1223	1376	1223
1.369383	-5.896954	1305	1294	1305	1294
-9.277141	-13.375066	1260	1339	1260	1339
9.952027	-7.791887	1326	1273	1326	1273
-19.760389	-19.362205	1239	1360	1239	1360
24.177580	-8.276729	1354	1245	1354	1245
-17.472303	-16.039282	1259	1340	1259	1340
-24.526100	-30.688500	1222	1377	1222	1377
28.183950	-15.848476	1371	1228	1371	1228
1.055274	-16.525418	1294	1305	1294	1305
-4.571305	-19.509962	1282	1317	1282	1317
11.133716	-11.262813	1339	1260	1339	1260
-25.200808	-26.030111	1222	1377	1222	1377
24.904015	-13.708144	1359	1240	1359	1240
-18.045635	-21.840087	1256	1343	1256	1343
-32.450481	-40.349287	1202	1397	1202	1397
29.657488	-23.801868	1379	1220	1379	1220
-20.937054	-33.685255	1246	1353	1246	1353
-25.949076	-46.649057	1229	1370	1229	1370
-27.796848	-61.086392	1220	1379	1220	1379
23.231646	-46.227571	1368	1231	1368	1231
-28.797348	-60.125482	1222	1377	1222	1377
-25.955416	-72.776216	1227	1372	1227	1372
16.858358	-55.421406	1379	1220	1379	1220
-7.632147	-58.014381	1279	1320	1279	1320
2.262918	-54.911017	1308	1291	1308	1291
27.079969	-36.673310	1386	1213	1386	1213
-24.712542	-46.228552	1246	1353	1246	1353
-14.143264	-49.836427	1275	1324	1275	1324
15.501691	-37.543255	1356	1243	1356	1243
-13.270411	-39.900881	1283	1316	1283	1316
-21.321796	-47.703275	1254	1345	1254	1345
19.422140	-32.466364	1371	1228	1371	1228
-19.458023	-38.557696	1264	1335	1264	1335
1.579738	-31.590736	1330	1269	1330	1269
-1.949674	-29.151103	1308	1291	1308	1291
-5.771359	-28.680420	1298	1301	1298	1301
15.028072	-15.593873	1363	1236	1363	1236
-7.642478	-14.642099	1302	1297	1302	1297
5.337728	-5.944299	1342	1257	1342	1257
1.774201	-0.869805	1325	1274	1325	1274
-15.616962	-5.564678	1275	1324	1275	1324
13.263483	7.195782	1364	1235	1364	1235
1.544552	13.260871	1331	1268	1331	1268
-3.249512	15.946938	1315	1284	1315	1284
-6.759007	15.812284	1301	1298	1301	1298
-6.630824	15.967087	1302	1297	1302	1297
2.416822	21.884631	1332	1267	1332	1267
-7.974027	21.524601	1301	1298	1301	1298
5.551100	28.286374	1337	1262	1337	1262
-6.653833	29.657063	1310	1289	1310	1289
-16.732843	23.962405	1274	1325	1274	1325
18.680346	37.447160	1372	1227	1372	1227
-21.939482	29.870075	1266	1333	1266	1333
-0.439214	32.192898	1315	1284	1315	1284
-5.338240	33.263326	1309	1290	1309	1290
-7.323009	30.107108	1288	1311	1288	1311
20.413851	44.372028	1376	1223	1376	1223
-18.301176	36.561173	1265	1334	1265	1334
-10.593114	32.284856	1282	1317	1282	1317
12.292882	41.902411	1353	1246	1353	1246
-8.386512	39.061904	1290	1309	1290	1309
10.128378	46.988603	1345	1254	1345	1254
-11.593717	43.392506	1287	1312	1287	1312
-15.150611	36.541793	1270	1329	1270	1329
13.157488	48.028815	1363	1236	1363	1236
6.989978	53.784674	1335	1264	1335	1264
-7.850428	51.116264	1293	1306	1293	1306
4.306552	54.797530	1325	1274	1325	1274
-5.587000	53.274763	1299	1300	1299	1300
2.857870	55.930662	1320	1279	1320	1279
-7.530490	53.130490	1292	1307	1292	1307
-16.402103	45.028067	1265	1334	1265	1334
21.580132	59.102386	1377	1222	1377	1222
2.884296	61.611819	1320	1279	1320	1279
-9.073824	55.622852	1277	1322	1277	1322
26.705904	71.781051	1389	1210	1389	1210
-19.617012	60.519338	1251	1348	1251	1348
18.063625	69.069803	1351	1248	1351	1248
27.210609	85.022938	1390	1209	1390	1209
-19.907564	72.961378	1249	1350	1249	1350
26.608404	88.462400	1388	1211	1388	1211
-6.518783	85.388267	1295	1304	1295	1304
6.738750	88.398445	1326	1273	1326	1273
-3.847058	88.051879	1309	1290	1309	1290
-10.255398	81.717062	1279	1320	1279	1320
16.311161	90.995598	1358	1241	1358	1241
-4.363704	89.237612	1302	1297	1302	1297
7.592253	93.543106	1333	1266	1333	1266
-12.671991	86.432606	1275	1324	1275	1324
22.329018	98.134124	1371	1228	1371	1228
11.294343	105.101025	1348	1251	1348	1251
-3.896767	103.106785	1303	1296	1303	1296
29.987055	120.148289	1400	1199	1400	1199
-25.277227	106.462777	1245	1354	1245	1354
25.109051	120.821965	1387	1212	1387	1212
19.142637	131.627035	1371	1228	1371	1228
-13.102504	122.427440	1270	1329	1270	1329
18.788408	133.618462	1373	1226	1373	1226
-12.715341	125.768793	1277	1322	1277	1322
19.843473	137.385845	1375	1224	1375	1224
